,cid
61599,91870214
61600,126455665
61601,10395229
61602,2798849
61603,127244974
61604,92076308
61605,1259977
61606,46967216
61607,8106928
61608,2486416
61609,110222193
61610,121022649
61611,17162620
61612,42896432
61613,27912312
61614,155990753
61615,1293541
61616,53185014
61617,2819620
61618,24246539
61619,22433861
61620,1909801
61621,5596
61622,132648945
61623,25345215
61624,53142979
61625,135456268
61626,2837490
61627,56965900
61628,73439620
61629,53141150
61630,6619218
61631,53541845
61632,2745836
61633,5150491
61634,53014711
61635,12004532
61636,837191
61637,95798507
61638,134789718
61639,3436326
61640,71839139
61641,15999525
61642,6620522
61643,44241473
61644,2770590
61645,5023421
61646,135450656
61647,47053151
61648,4457943
61649,2884803
61650,233085
61651,4104104
61652,20900954
61653,16029694
61654,16333409
61655,75615865
61656,71983657
61657,2727365
61658,46964421
61659,86803726
61660,45986649
61661,110138669
61662,135431128
61663,84584223
61664,38145980
61665,22523
61666,110200265
61667,42109698
61668,71433733
61669,71914235
61670,5015553
61671,17392838
61672,16879293
61673,16256116
61674,1946188
61675,1216383
61676,118757006
61677,45590098
61678,73342
61679,1507434
61680,110110198
61681,3296595
61682,820582
61683,286388
61684,134691207
61685,27158211
61686,328441
61687,2956749
61688,994313
61689,76146728
61690,162182
61691,884265
61692,110247248
61693,3682678
61694,749101
61695,4293409
61696,2799070
61697,655922
61698,2800662
61699,856027
61700,121117741
61701,2805957
61702,53009746
61703,72856177
61704,122556404
61705,16390114
61706,74244154
61707,95855942
61708,22695268
61709,1382711
61710,1185664
61711,53539041
61712,121517417
61713,659256
61714,90593523
61715,121078540
61716,119105736
61717,73139616
61718,124215132
61719,53040429
61720,3450
61721,4007173
61722,110269756
61723,660542
61724,759774
61725,46069602
61726,4622729
61727,5308249
61728,6490861
61729,723523
61730,73239
61731,15988663
61732,2876226
61733,40063505
61734,53332287
61735,4123469
61736,1042025
61737,18275415
61738,49670409
61739,8050490
61740,110089166
61741,66762
61742,675677
61743,74577524
61744,709041
61745,24791874
61746,20899324
61747,29719561
61748,53080075
61749,122246404
61750,9883029
61751,124069162
61752,53516230
61753,90914626
61754,35344554
61755,42686521
61756,1116110
61757,92423811
61758,71994332
61759,16315102
61760,10012075
61761,16195538
61762,1994334
61763,155986185
61764,4789170
61765,122160211
61766,46246610
61767,110263063
61768,10340781
61769,20960073
61770,3252857
61771,17456805
61772,3721099
61773,4328888
61774,39830325
61775,2904040
61776,2162809
61777,110264172
61778,134161137
61779,68741808
61780,972749
61781,4102426
61782,86784262
61783,73812670
61784,36644361
61785,17589311
61786,16187538
61787,766045
61788,3699561
61789,3651918
61790,73439942
61791,31126093
61792,71433874
61793,131703962
61794,95822487
61795,3826
61796,91905016
61797,3584881
61798,3237422
61799,122160549
61800,86884
61801,3244742
61802,71926484
61803,70705298
61804,1378975
61805,1221279
61806,1250348
61807,134161638
61808,121586285
61809,2746531
61810,9581110
61811,5704357
61812,131893683
61813,53151730
61814,4905553
61815,9533978
61816,5207786
61817,42381273
61818,46264736
61819,2971399
61820,3762203
61821,17476502
61822,122246313
61823,2169782
61824,59424796
61825,692067
61826,16026875
61827,118783341
61828,2311419
61829,665672
61830,1099233
61831,5306862
61832,110100093
61833,110106633
61834,16333990
61835,16329383
61836,714160
61837,50847255
61838,75498229
61839,24776341
61840,2308007
61841,50761518
61842,2566044
61843,1426835
61844,5081057
61845,1483083
61846,135885462
61847,72962446
61848,2868649
61849,1901050
61850,16011931
61851,824226
61852,2715477
61853,110268935
61854,110234560
61855,53171421
61856,753132
61857,45215956
61858,16445240
61859,3431088
61860,53556390
61861,176874
61862,45503492
61863,743491
61864,817202
61865,2955056
61866,8159784
61867,42109695
61868,8068401
61869,21791799
61870,53076213
61871,11246284
61872,6420973
61873,122243470
61874,24241482
61875,2944916
61876,75378808
61877,72869707
61878,2825074
61879,46395492
61880,2877341
61881,42269948
61882,127246752
61883,18565292
61884,5310442
61885,92597239
61886,3528395
61887,75436303
61888,110252213
61889,3776754
61890,131896635
61891,52142222
61892,42925517
61893,84595043
61894,20958602
61895,53170964
61896,85433907
61897,127247693
61898,91908911
61899,73439370
61900,8891660
61901,45851514
61902,2691
61903,3164160
61904,121512121
61905,1253399
61906,42690383
61907,53032070
61908,16194333
61909,1202478
61910,16028198
61911,2136656
61912,53575890
61913,18133292
61914,121021466
61915,447955
61916,86784839
61917,3000008
61918,17354883
61919,50814272
61920,110264489
61921,47632511
61922,2885952
61923,124061547
61924,53026853
61925,2787500
61926,1510963
61927,44821706
61928,667111
61929,71820576
61930,2854388
61931,68690814
61932,5308327
61933,47401292
61934,4605493
61935,2949774
61936,35374864
61937,3136783
61938,131703169
61939,3892733
61940,1040182
61941,4133029
61942,122162386
61943,45178247
61944,54733617
61945,71837168
61946,16336168
61947,45360338
61948,844337
61949,25474262
61950,110084570
61951,592105
61952,7243376
61953,20856933
61954,84593365
61955,16312895
61956,11538455
61957,18196599
61958,4061139
61959,121020597
61960,110152379
61961,540178
61962,720228
61963,2808441
61964,53059227
61965,673694
61966,4168447
61967,2568195
61968,1258570
61969,1269126
61970,44823777
61971,44221088
61972,3237315
61973,110132530
61974,122243545
61975,2119
61976,16866930
61977,2081325
61978,168453701
61979,46322041
61980,16808966
61981,18319735
61982,715136
61983,1096827
61984,1079083
61985,46332205
61986,7431
61987,739765
61988,3606
61989,2539904
61990,122155827
61991,46389297
61992,675464
61993,4878
61994,53106263
61995,3301179
61996,951912
61997,53014407
61998,71971392
61999,674138
62000,121504236
62001,5319
62002,4616292
62003,24397370
62004,3909473
62005,110093942
62006,110259577
62007,16570357
62008,131918360
62009,124049547
62010,74451248
62011,16016852
62012,46260890
62013,1201985
62014,16812906
62015,2980952
62016,17422239
62017,4963271
62018,1227308
62019,743437
62020,129597190
62021,71863111
62022,17016740
62023,4591612
62024,3239534
62025,16032447
62026,110151706
62027,70656127
62028,110121063
62029,5085834
62030,4082556
62031,1565837
62032,56804120
62033,3740033
62034,19119345
62035,29181010
62036,1921467
62037,865893
62038,51104402
62039,110149196
62040,16034428
62041,46978848
62042,4993192
62043,6413217
62044,16012823
62045,2823156
62046,131948607
62047,4069119
62048,72018731
62049,42205640
62050,20965345
62051,49672176
62052,92424927
62053,5466
62054,2803074
62055,71979121
62056,4882392
62057,121522489
62058,135935646
62059,72105968
62060,22552011
62061,119102117
62062,110083968
62063,53176173
62064,84587068
62065,30788576
62066,656005
62067,121519543
62068,92126109
62069,27774504
62070,46342226
62071,4806
62072,51128417
62073,24215611
62074,2165182
62075,6503702
62076,3299387
62077,126863316
62078,15988799
62079,45233047
62080,53626037
62081,2134950
62082,8003568
62083,92633870
62084,2193223
62085,53108504
62086,9061075
62087,17513355
62088,5224458
62089,7184015
62090,124073741
62091,631854
62092,20861703
62093,122556745
62094,16014634
62095,4681574
62096,2451307
62097,921893
62098,135633355
62099,53085294
62100,2422555
62101,2306864
62102,91904724
62103,46396343
62104,110268574
62105,124041862
62106,2749181
62107,22108329
62108,633458
62109,1731566
62110,8071827
62111,1080941
62112,17746796
62113,92082730
62114,4007220
62115,1484470
62116,284637
62117,3243739
62118,20861915
62119,45245652
62120,4866904
62121,900600
62122,45241447
62123,2787830
62124,168037787
62125,4516637
62126,122244638
62127,122246365
62128,67204142
62129,53249936
62130,16025255
62131,24246789
62132,16626827
62133,521199
62134,53187251
62135,5349594
62136,20945218
62137,16339926
62138,60498778
62139,119072135
62140,17149226
62141,16313561
62142,75374178
62143,2895807
62144,135808953
62145,95799676
62146,52104150
62147,70757300
62148,124076198
62149,72011804
62150,124207318
62151,1927189
62152,17095730
62153,2981857
62154,16188030
62155,286545
62156,9111094
62157,132776655
62158,17253337
62159,16009647
62160,25372326
62161,53134980
62162,731957
62163,6324058
62164,12414443
62165,46388077
62166,53624764
62167,12253784
62168,127251716
62169,72044217
62170,2322497
62171,3237246
62172,53180874
62173,2857666
62174,91624031
62175,46353735
62176,1108476
62177,707758
62178,1238057
62179,733741
62180,132778283
62181,759784
62182,31661241
62183,44822840
62184,110094854
62185,5187168
62186,6461250
62187,91896163
62188,99844201
62189,1224965
62190,110222223
62191,2037175
62192,4846739
62193,110263666
62194,28954905
62195,126854743
62196,573357
62197,2857753
62198,38555236
62199,3175437
62200,25472291
62201,124205838
62202,45986110
62203,72112499
62204,118747434
62205,1567372
62206,67254
62207,2315969
62208,1481931
62209,3126526
62210,802148
62211,46951145
62212,17253912
62213,16302080
62214,24958198
62215,2208391
62216,1001765
62217,2760439
62218,44821491
62219,121022278
62220,1164853
62221,2837745
62222,16776186
62223,4983436
62224,16032638
62225,20940383
62226,75503982
62227,4074125
62228,374194
62229,3980845
62230,4132309
62231,3237967
62232,22019754
62233,5205838
62234,56793318
62235,1244077
62236,3124445
62237,4997326
62238,39005769
62239,10743
62240,110121195
62241,4283395
62242,70704237
62243,136707271
62244,17536947
62245,27262069
62246,16016190
62247,53139375
62248,7635952
62249,122567182
62250,18585758
62251,86804227
62252,46277213
62253,121892
62254,1120976
62255,2876323
62256,2174412
62257,4875638
62258,310321
62259,751255
62260,17512527
62261,91887456
62262,16796198
62263,18578272
62264,5134683
62265,110262524
62266,72875726
62267,2868608
62268,56821320
62269,2948598
62270,18117394
62271,73148469
62272,1023980
62273,80642
62274,3244638
62275,20877907
62276,121022492
62277,2080453
62278,126852405
62279,47074534
62280,16675914
62281,27604773
62282,122562034
62283,122243231
62284,16350371
62285,6486406
62286,45847011
62287,46110798
62288,110247614
62289,20905033
62290,44208964
62291,127247384
62292,976199
62293,9901086
62294,2242078
62295,124039717
62296,49745641
62297,75475384
62298,51070039
62299,1368124
62300,137065808
62301,3248332
62302,110104206
62303,16188816
62304,17444248
62305,124218934
62306,119101381
62307,3164580
62308,2797679
62309,851513
62310,2685931
62311,4162283
62312,17462613
62313,5381219
62314,9865233
62315,3962
62316,119069755
62317,47069597
62318,78868562
62319,122571723
62320,3630772
62321,831630
62322,86816669
62323,1913242
62324,3935161
62325,23612234
62326,53027996
62327,9415676
62328,14942929
62329,131931231
62330,42943903
62331,70739689
62332,121021465
62333,4671876
62334,17429464
62335,45355718
62336,45192875
62337,3168069
62338,131943859
62339,71689743
62340,90626668
62341,72846615
62342,46959675
62343,71888960
62344,16334711
62345,2805292
62346,17454664
62347,45908781
62348,122160219
62349,2908770
62350,53166110
62351,5093500
62352,17480544
62353,8135321
62354,84596246
62355,4460247
62356,74505628
62357,3236452
62358,53044309
62359,685249
62360,51171517
62361,95801911
62362,91888229
62363,20864030
62364,3866811
62365,131900096
62366,162806284
62367,4961661
62368,889455
62369,68029831
62370,16024932
62371,73197
62372,4377357
62373,845881
62374,1340610
62375,70782227
62376,1151587
62377,2055745
62378,131904539
62379,49674859
62380,134161497
62381,652079
62382,7596165
62383,110267686
62384,72145454
62385,18564352
62386,42931758
62387,10013391
62388,6460235
62389,4173503
62390,831788
62391,2801414
62392,86723730
62393,119152153
62394,943143
62395,870045
62396,27260829
62397,913802
62398,54183403
62399,41160322
62400,126852625
62401,74443200
62402,4018237
62403,53006474
62404,2915827
62405,70781613
62406,3642518
62407,8070455
62408,17390548
62409,8070220
62410,4253151
62411,71925216
62412,1015970
62413,343657
62414,17754438
62415,5087
62416,20856719
62417,1972675
62418,42892754
62419,53203728
62420,723330
62421,25883892
62422,2811899
62423,17011674
62424,60803
62425,70725170
62426,53195872
62427,46861588
62428,132334555
62429,24230517
62430,3130971
62431,896595
62432,53169693
62433,53088816
62434,1321546
62435,8549021
62436,73442847
62437,6935889
62438,71843517
62439,110251168
62440,16031218
62441,7293251
62442,231860
62443,3831319
62444,289151
62445,8156
62446,53094955
62447,2552718
62448,126953860
62449,2686018
62450,9863367
62451,690672
62452,2884032
62453,4793234
62454,1462044
62455,90626441
62456,25611545
62457,46328600
62458,72907621
62459,41735237
62460,763726
62461,49659382
62462,16381487
62463,110267038
62464,72002237
62465,5198964
62466,46359844
62467,50767551
62468,121536443
62469,127251568
62470,888997
62471,20934593
62472,17027297
62473,60860
62474,20935500
62475,53058693
62476,6493446
62477,73132300
62478,121194292
62479,9551333
62480,121118505
62481,53177170
62482,53503487
62483,45798511
62484,1250302
62485,30756031
62486,15183237
62487,86803518
62488,20889787
62489,17406084
62490,17457368
62491,44155856
62492,584807
62493,75386306
62494,75524306
62495,3113913
62496,131949684
62497,118024530
62498,121019366
62499,75541912
62500,3159987
62501,71977030
62502,53331744
62503,2843143
62504,747405
62505,2945486
62506,110110482
62507,45502097
62508,3158667
62509,935464
62510,1291492
62511,135833527
62512,16019349
62513,2101080
62514,30864299
62515,1017369
62516,1923740
62517,121528249
62518,50965519
62519,53137055
62520,44476611
62521,364
62522,25201556
62523,4242736
62524,753
62525,19576671
62526,2943555
62527,131886132
62528,651847
62529,9122825
62530,2985133
62531,121078271
62532,24410929
62533,5143957
62534,2740570
62535,20914791
62536,70737637
62537,71986868
62538,5291488
62539,721144
62540,2881635
62541,110262942
62542,121498931
62543,946216
62544,20925244
62545,132450791
62546,1559113
62547,71842025
62548,17597141
62549,24749700
62550,1036855
62551,45854708
62552,2055358
62553,53570603
62554,2323972
62555,86795903
62556,42357548
62557,3382526
62558,2924685
62559,728524
62560,550840
62561,122561981
62562,46989886
62563,110132205
62564,1867273
62565,17442250
62566,46980903
62567,5308144
62568,110266175
62569,110260432
62570,17529413
62571,86771069
62572,121518116
62573,121499159
62574,821628
62575,1255567
62576,53209896
62577,9118084
62578,16663089
62579,1471483
62580,6469717
62581,72132267
62582,2855627
62583,3243693
62584,2457590
62585,19901195
62586,24236020
62587,3236344
62588,40975969
62589,16476429
62590,4878853
62591,155321704
62592,92087624
62593,92633718
62594,53527636
62595,101277
62596,16033024
62597,2178410
62598,2137744
62599,4050607
62600,16347905
62601,749800
62602,2819727
62603,92113271
62604,17511479
62605,47033818
62606,95853833
62607,3238650
62608,110216428
62609,3116910
62610,1143363
62611,16258082
62612,24152379
62613,5295572
62614,95798644
62615,718605
62616,53103876
62617,136795577
62618,1042486
62619,1387536
62620,2804690
62621,53008284
62622,110079754
62623,764062
62624,2894288
62625,6473172
62626,110129000
62627,29133026
62628,1991140
62629,118788518
62630,3806342
62631,2955678
62632,3782114
62633,707054
62634,126851279
62635,5089891
62636,45913973
62637,4794643
62638,3398843
62639,17466288
62640,53179627
62641,22694542
62642,4829673
62643,2679225
62644,121137614
62645,20921904
62646,16264903
62647,134161047
62648,16018239
62649,18564210
62650,8023465
